Confidence,max_confidence,Emotion
0.6365528702735901,"[0.09577329456806183, 0.6365528702735901, 0.26767387986183167]",Neutral
0.6160364151000977,"[0.09314488619565964, 0.6160364151000977, 0.2908186912536621]",Neutral
0.6264747977256775,"[0.10928574949502945, 0.6264747977256775, 0.26423943042755127]",Neutral
0.6302654147148132,"[0.10787462443113327, 0.6302654147148132, 0.2618599236011505]",Neutral
0.6455023884773254,"[0.09069254249334335, 0.6455023884773254, 0.2638050317764282]",Neutral
0.6321144104003906,"[0.09810665994882584, 0.6321144104003906, 0.26977893710136414]",Neutral
0.6078823804855347,"[0.08907029032707214, 0.6078823804855347, 0.3030473291873932]",Neutral
0.6251117587089539,"[0.1045227199792862, 0.6251117587089539, 0.27036550641059875]",Neutral
0.6324949860572815,"[0.10124270617961884, 0.6324949860572815, 0.2662622630596161]",Neutral
0.6119659543037415,"[0.10103591531515121, 0.6119659543037415, 0.2869981527328491]",Neutral
0.609485387802124,"[0.09382671862840652, 0.609485387802124, 0.29668793082237244]",Neutral
0.6189221143722534,"[0.09913851320743561, 0.6189221143722534, 0.2819393277168274]",Neutral
0.602153480052948,"[0.10534081608057022, 0.602153480052948, 0.2925057113170624]",Neutral
0.5905576944351196,"[0.0995289757847786, 0.5905576944351196, 0.3099133372306824]",Neutral
0.6045438647270203,"[0.1018434390425682, 0.6045438647270203, 0.29361268877983093]",Neutral
0.6008670926094055,"[0.09461182355880737, 0.6008670926094055, 0.3045211136341095]",Neutral
0.613130509853363,"[0.10004934668540955, 0.613130509853363, 0.28682011365890503]",Neutral
0.6116620898246765,"[0.1008867472410202, 0.6116620898246765, 0.2874511480331421]",Neutral
0.6212828159332275,"[0.11597622185945511, 0.6212828159332275, 0.26274096965789795]",Neutral
0.6085553169250488,"[0.09028635919094086, 0.6085553169250488, 0.30115827918052673]",Neutral
0.6073973178863525,"[0.10383116453886032, 0.6073973178863525, 0.28877148032188416]",Neutral
0.5824880003929138,"[0.08193925023078918, 0.5824880003929138, 0.3355727791786194]",Neutral
0.5951705574989319,"[0.09423128515481949, 0.5951705574989319, 0.3105981945991516]",Neutral
0.6081432104110718,"[0.10040495544672012, 0.6081432104110718, 0.2914518415927887]",Neutral
0.6048649549484253,"[0.1079569160938263, 0.6048649549484253, 0.287178099155426]",Neutral
0.6498422026634216,"[0.09017917513847351, 0.6498422026634216, 0.25997859239578247]",Neutral
0.6147580146789551,"[0.09063127636909485, 0.6147580146789551, 0.2946107089519501]",Neutral
0.5859386920928955,"[0.08857814967632294, 0.5859386920928955, 0.32548317313194275]",Neutral
0.5993596911430359,"[0.09079254418611526, 0.5993596911430359, 0.30984777212142944]",Neutral
0.6269875168800354,"[0.09416325390338898, 0.6269875168800354, 0.2788492441177368]",Neutral
0.5930667519569397,"[0.08551129698753357, 0.5930667519569397, 0.32142192125320435]",Neutral
0.6124788522720337,"[0.10054854303598404, 0.6124788522720337, 0.2869725823402405]",Neutral
0.6165899634361267,"[0.08645128458738327, 0.6165899634361267, 0.2969587445259094]",Neutral
0.622379720211029,"[0.09848301112651825, 0.622379720211029, 0.2791372835636139]",Neutral
0.6265628933906555,"[0.09882242977619171, 0.6265628933906555, 0.27461472153663635]",Neutral
0.6223301887512207,"[0.09257187694311142, 0.6223301887512207, 0.28509798645973206]",Neutral
0.6282728910446167,"[0.09720037877559662, 0.6282728910446167, 0.2745266854763031]",Neutral
0.6006051898002625,"[0.08558497577905655, 0.6006051898002625, 0.3138098418712616]",Neutral
0.622470498085022,"[0.09572110325098038, 0.622470498085022, 0.28180840611457825]",Neutral
0.6272907257080078,"[0.09714118391275406, 0.6272907257080078, 0.2755680978298187]",Neutral
0.5901190042495728,"[0.09647055715322495, 0.5901190042495728, 0.3134104013442993]",Neutral
0.5802416205406189,"[0.08765999972820282, 0.5802416205406189, 0.3320983052253723]",Neutral
0.608411431312561,"[0.08942462503910065, 0.608411431312561, 0.3021639287471771]",Neutral
0.5915155410766602,"[0.09889274835586548, 0.5915155410766602, 0.30959174036979675]",Neutral
0.6249489784240723,"[0.09966951608657837, 0.6249489784240723, 0.275381475687027]",Neutral
0.6038122773170471,"[0.1016373485326767, 0.6038122773170471, 0.2945503890514374]",Neutral
0.57619708776474,"[0.08906519412994385, 0.57619708776474, 0.33473771810531616]",Neutral
0.6156478524208069,"[0.09173120558261871, 0.6156478524208069, 0.2926209568977356]",Neutral
0.5772622227668762,"[0.08330228179693222, 0.5772622227668762, 0.33943554759025574]",Neutral
0.603693962097168,"[0.09144967794418335, 0.603693962097168, 0.30485638976097107]",Neutral
0.6327036023139954,"[0.0994647890329361, 0.6327036023139954, 0.2678316831588745]",Neutral
0.5985735654830933,"[0.1025049015879631, 0.5985735654830933, 0.2989215552806854]",Neutral
0.5760823488235474,"[0.10690470039844513, 0.5760823488235474, 0.3170129358768463]",Neutral
0.6224049925804138,"[0.11529252678155899, 0.6224049925804138, 0.2623025178909302]",Neutral
0.5975086688995361,"[0.10720115900039673, 0.5975086688995361, 0.2952902019023895]",Neutral
0.6014385223388672,"[0.08644241094589233, 0.6014385223388672, 0.3121190369129181]",Neutral
0.598816990852356,"[0.09378001093864441, 0.598816990852356, 0.30740299820899963]",Neutral
0.5748863816261292,"[0.08512228727340698, 0.5748863816261292, 0.33999133110046387]",Neutral
0.5719563364982605,"[0.08402031660079956, 0.5719563364982605, 0.34402337670326233]",Neutral
0.6149523258209229,"[0.09969582408666611, 0.6149523258209229, 0.28535178303718567]",Neutral
0.61207515001297,"[0.09466902166604996, 0.61207515001297, 0.29325583577156067]",Neutral
0.5832726955413818,"[0.08043793588876724, 0.5832726955413818, 0.3362894058227539]",Neutral
0.5602276921272278,"[0.08847659826278687, 0.5602276921272278, 0.35129570960998535]",Neutral
0.5885661840438843,"[0.08245471119880676, 0.5885661840438843, 0.32897910475730896]",Neutral
0.5656050443649292,"[0.07033492624759674, 0.5656050443649292, 0.36406001448631287]",Neutral
0.5352949500083923,"[0.07720580697059631, 0.5352949500083923, 0.38749927282333374]",Neutral
0.5699230432510376,"[0.0764797031879425, 0.5699230432510376, 0.3535972237586975]",Neutral
0.5586422085762024,"[0.08487728238105774, 0.5586422085762024, 0.3564804792404175]",Neutral
0.5828579664230347,"[0.09377352893352509, 0.5828579664230347, 0.32336854934692383]",Neutral
0.5363355875015259,"[0.08559967577457428, 0.5363355875015259, 0.37806475162506104]",Neutral
0.5708990693092346,"[0.07868175208568573, 0.5708990693092346, 0.35041916370391846]",Neutral
0.5651357769966125,"[0.0917084589600563, 0.5651357769966125, 0.34315574169158936]",Neutral
0.537872850894928,"[0.08187709748744965, 0.537872850894928, 0.38025006651878357]",Neutral
0.5717859864234924,"[0.10090978443622589, 0.5717859864234924, 0.32730424404144287]",Neutral
0.5558269619941711,"[0.08287476748228073, 0.5558269619941711, 0.36129826307296753]",Neutral
0.5495362281799316,"[0.08647098392248154, 0.5495362281799316, 0.363992840051651]",Neutral
0.5758370161056519,"[0.08391333371400833, 0.5758370161056519, 0.3402496576309204]",Neutral
0.5432358384132385,"[0.08817794173955917, 0.5432358384132385, 0.3685862123966217]",Neutral
0.5604249835014343,"[0.08774375915527344, 0.5604249835014343, 0.35183122754096985]",Neutral
0.5586879849433899,"[0.08999744057655334, 0.5586879849433899, 0.35131457448005676]",Neutral
0.5227944254875183,"[0.07569251209497452, 0.5227944254875183, 0.4015130400657654]",Neutral
0.5539725422859192,"[0.08642448484897614, 0.5539725422859192, 0.35960301756858826]",Neutral
