Confidence,max_confidence,Emotion
0.8163290619850159,"[0.13164649903774261, 0.05202449858188629, 0.8163290619850159]",Positive
0.8015735745429993,"[0.13602116703987122, 0.06240522861480713, 0.8015735745429993]",Positive
0.8170585036277771,"[0.1289970874786377, 0.05394448712468147, 0.8170585036277771]",Positive
0.7980883717536926,"[0.13921259343624115, 0.06269906461238861, 0.7980883717536926]",Positive
0.8211681842803955,"[0.12646864354610443, 0.05236319825053215, 0.8211681842803955]",Positive
0.8220071196556091,"[0.12290952354669571, 0.05508330836892128, 0.8220071196556091]",Positive
0.7965178489685059,"[0.13602110743522644, 0.0674610286951065, 0.7965178489685059]",Positive
0.809058427810669,"[0.1314389705657959, 0.05950269475579262, 0.809058427810669]",Positive
0.8118600249290466,"[0.129672110080719, 0.05846786126494408, 0.8118600249290466]",Positive
0.8165921568870544,"[0.1259831041097641, 0.05742473900318146, 0.8165921568870544]",Positive
0.8131510615348816,"[0.13050983846187592, 0.05633912235498428, 0.8131510615348816]",Positive
0.799005389213562,"[0.13601313531398773, 0.06498153507709503, 0.799005389213562]",Positive
0.7919184565544128,"[0.13844233751296997, 0.06963921338319778, 0.7919184565544128]",Positive
0.7976068258285522,"[0.13823328912258148, 0.06415994465351105, 0.7976068258285522]",Positive
0.7997755408287048,"[0.13534295558929443, 0.06488155573606491, 0.7997755408287048]",Positive
0.8031609654426575,"[0.1347511261701584, 0.06208789721131325, 0.8031609654426575]",Positive
0.7956880927085876,"[0.1380222886800766, 0.06628963351249695, 0.7956880927085876]",Positive
0.7885791659355164,"[0.1409206986427307, 0.07050011307001114, 0.7885791659355164]",Positive
0.7812417149543762,"[0.1470312476158142, 0.07172700017690659, 0.7812417149543762]",Positive
0.8067765235900879,"[0.13127602636814117, 0.061947450041770935, 0.8067765235900879]",Positive
0.8006401062011719,"[0.13307607173919678, 0.06628390401601791, 0.8006401062011719]",Positive
0.8089495897293091,"[0.12812206149101257, 0.06292837858200073, 0.8089495897293091]",Positive
0.7998247146606445,"[0.13431021571159363, 0.06586508452892303, 0.7998247146606445]",Positive
0.7992531657218933,"[0.13603165745735168, 0.06471515446901321, 0.7992531657218933]",Positive
0.7951679229736328,"[0.13515691459178925, 0.06967521458864212, 0.7951679229736328]",Positive
0.7981551885604858,"[0.13325358927249908, 0.0685911700129509, 0.7981551885604858]",Positive
0.8089167475700378,"[0.13266997039318085, 0.0584133043885231, 0.8089167475700378]",Positive
0.7949132919311523,"[0.13610759377479553, 0.0689791589975357, 0.7949132919311523]",Positive
0.7975185513496399,"[0.1358315497636795, 0.06664988398551941, 0.7975185513496399]",Positive
0.7973087430000305,"[0.13581201434135437, 0.0668792873620987, 0.7973087430000305]",Positive
0.7955940365791321,"[0.13654571771621704, 0.06786026060581207, 0.7955940365791321]",Positive
0.7892341017723083,"[0.1353759914636612, 0.07538988441228867, 0.7892341017723083]",Positive
0.7839909791946411,"[0.14176027476787567, 0.07424868643283844, 0.7839909791946411]",Positive
0.7744677662849426,"[0.15137967467308044, 0.07415261119604111, 0.7744677662849426]",Positive
0.7996873259544373,"[0.13202239573001862, 0.06829031556844711, 0.7996873259544373]",Positive
0.7857601046562195,"[0.138708233833313, 0.07553169131278992, 0.7857601046562195]",Positive
0.785111129283905,"[0.1453453153371811, 0.06954359263181686, 0.785111129283905]",Positive
0.7879356741905212,"[0.14229287207126617, 0.06977151334285736, 0.7879356741905212]",Positive
0.8094408512115479,"[0.1248064860701561, 0.06575268507003784, 0.8094408512115479]",Positive
0.7996515035629272,"[0.13387425243854523, 0.0664743110537529, 0.7996515035629272]",Positive
0.7985391020774841,"[0.13585637509822845, 0.06560446321964264, 0.7985391020774841]",Positive
0.8022839426994324,"[0.1342753916978836, 0.063440702855587, 0.8022839426994324]",Positive
0.7678085565567017,"[0.15160472691059113, 0.08058670908212662, 0.7678085565567017]",Positive
0.7979884147644043,"[0.13531357049942017, 0.06669803708791733, 0.7979884147644043]",Positive
0.8067673444747925,"[0.12953577935695648, 0.06369680911302567, 0.8067673444747925]",Positive
0.7978063821792603,"[0.13374805450439453, 0.0684455931186676, 0.7978063821792603]",Positive
0.7840853333473206,"[0.14070330560207367, 0.07521139085292816, 0.7840853333473206]",Positive
0.77778160572052,"[0.14591215550899506, 0.0763063132762909, 0.77778160572052]",Positive
0.79489666223526,"[0.14229252934455872, 0.06281082332134247, 0.79489666223526]",Positive
0.7989330291748047,"[0.13556045293807983, 0.06550656259059906, 0.7989330291748047]",Positive
0.8001435399055481,"[0.13381566107273102, 0.06604082137346268, 0.8001435399055481]",Positive
