Confidence,max_confidence,Emotion
0.9743030667304993,"[0.012136311270296574, 0.013560679741203785, 0.9743030667304993]",Positive
0.9752897024154663,"[0.011862626299262047, 0.012847736477851868, 0.9752897024154663]",Positive
0.9758574366569519,"[0.011739937588572502, 0.012402612715959549, 0.9758574366569519]",Positive
0.9766883254051208,"[0.01155630499124527, 0.011755364015698433, 0.9766883254051208]",Positive
0.978715181350708,"[0.010734699666500092, 0.01055002212524414, 0.978715181350708]",Positive
0.9759048819541931,"[0.011601281352341175, 0.012493940070271492, 0.9759048819541931]",Positive
0.9750149250030518,"[0.01217813603579998, 0.012807047925889492, 0.9750149250030518]",Positive
0.9763410687446594,"[0.011304656974971294, 0.012354301288723946, 0.9763410687446594]",Positive
0.9768819212913513,"[0.011468367651104927, 0.011649718508124352, 0.9768819212913513]",Positive
0.9775632619857788,"[0.01105482131242752, 0.011381883174180984, 0.9775632619857788]",Positive
0.9788376092910767,"[0.010956660844385624, 0.010205714963376522, 0.9788376092910767]",Positive
0.9778934717178345,"[0.010787482373416424, 0.011319037526845932, 0.9778934717178345]",Positive
0.9763931035995483,"[0.011325299739837646, 0.012281714007258415, 0.9763931035995483]",Positive
0.9773707389831543,"[0.010830884799361229, 0.011798271909356117, 0.9773707389831543]",Positive
0.97806316614151,"[0.010828319936990738, 0.01110852975398302, 0.97806316614151]",Positive
0.9785197377204895,"[0.010329941287636757, 0.011150353588163853, 0.9785197377204895]",Positive
0.9794566035270691,"[0.01011515874415636, 0.010428179986774921, 0.9794566035270691]",Positive
0.9801506996154785,"[0.010057059116661549, 0.009792210534214973, 0.9801506996154785]",Positive
0.9811791777610779,"[0.00964268296957016, 0.009178167209029198, 0.9811791777610779]",Positive
0.9812229871749878,"[0.009343128651380539, 0.009433787316083908, 0.9812229871749878]",Positive
0.979854166507721,"[0.009961572475731373, 0.010184284299612045, 0.979854166507721]",Positive
0.982212245464325,"[0.009291977621614933, 0.008495823480188847, 0.982212245464325]",Positive
