Confidence,max_confidence,Emotion
0.9026811718940735,"[0.08650766313076019, 0.9026811718940735, 0.010811187326908112]",Neutral
0.889411211013794,"[0.09806430339813232, 0.889411211013794, 0.01252452190965414]",Neutral
0.8845067620277405,"[0.10576226562261581, 0.8845067620277405, 0.009730988182127476]",Neutral
0.8952246904373169,"[0.09342430531978607, 0.8952246904373169, 0.011350980028510094]",Neutral
0.9044354557991028,"[0.08461414277553558, 0.9044354557991028, 0.010950392112135887]",Neutral
0.8911855220794678,"[0.09630837291479111, 0.8911855220794678, 0.012506071478128433]",Neutral
0.8871344923973083,"[0.10250699520111084, 0.8871344923973083, 0.010358525440096855]",Neutral
0.9016632437705994,"[0.08745066076517105, 0.9016632437705994, 0.010886128060519695]",Neutral
0.8885286450386047,"[0.10091395676136017, 0.8885286450386047, 0.010557335801422596]",Neutral
0.8921002745628357,"[0.09670037776231766, 0.8921002745628357, 0.011199393309652805]",Neutral
0.8873751163482666,"[0.10186455398797989, 0.8873751163482666, 0.010760374367237091]",Neutral
0.9003774523735046,"[0.08953652530908585, 0.9003774523735046, 0.01008605770766735]",Neutral
0.8904765844345093,"[0.09989350289106369, 0.8904765844345093, 0.009629948996007442]",Neutral
0.8957690000534058,"[0.0929231196641922, 0.8957690000534058, 0.01130790077149868]",Neutral
0.8875683546066284,"[0.09994585067033768, 0.8875683546066284, 0.012485798448324203]",Neutral
0.8795305490493774,"[0.11064668744802475, 0.8795305490493774, 0.009822751395404339]",Neutral
0.8927761912345886,"[0.09460339695215225, 0.8927761912345886, 0.012620383873581886]",Neutral
0.8881946802139282,"[0.1021098792552948, 0.8881946802139282, 0.009695403277873993]",Neutral
0.8921203017234802,"[0.0974891409277916, 0.8921203017234802, 0.0103905675932765]",Neutral
0.8949158191680908,"[0.0948713943362236, 0.8949158191680908, 0.010212771594524384]",Neutral
0.8861967325210571,"[0.1039850264787674, 0.8861967325210571, 0.009818199090659618]",Neutral
0.8896903395652771,"[0.09964345395565033, 0.8896903395652771, 0.010666227899491787]",Neutral
0.8873140215873718,"[0.10277508944272995, 0.8873140215873718, 0.009910869412124157]",Neutral
0.8866233825683594,"[0.10389786213636398, 0.8866233825683594, 0.009478745982050896]",Neutral
0.8943122029304504,"[0.09364593029022217, 0.8943122029304504, 0.012041907757520676]",Neutral
0.9025242328643799,"[0.08516786247491837, 0.9025242328643799, 0.012307886965572834]",Neutral
